"1990","ACTRESS -- LEADING ROLE","POSTCARDS FROM THE EDGE",0
"1990","ACTRESS -- LEADING ROLE","MR. & MRS. BRIDGE",0
"1990","ACTRESS -- SUPPORTING ROLE","THE GRIFTERS",0
"1990","ACTRESS -- SUPPORTING ROLE","GOOD FELLAS",0
"1990","ACTRESS -- SUPPORTING ROLE","GHOST",1
"1990","ACTRESS -- SUPPORTING ROLE","WILD AT HEART",0
"1990","ACTRESS -- SUPPORTING ROLE","DANCES WITH WOLVES",0
"1990","ART DIRECTION","CYRANO DE BERGERAC",0
"1990","ART DIRECTION","DANCES WITH WOLVES",0
"1990","ART DIRECTION","DICK TRACY",1
"1990","ART DIRECTION","THE GODFATHER, PART III",0
"1990","ART DIRECTION","HAMLET",0
"1990","CINEMATOGRAPHY","AVALON",0
"1990","CINEMATOGRAPHY","DANCES WITH WOLVES",1
"1990","CINEMATOGRAPHY","DICK TRACY",0
"1990","CINEMATOGRAPHY","THE GODFATHER, PART III",0
"1990","CINEMATOGRAPHY","HENRY & JUNE",0
"1990","COSTUME DESIGN","AVALON",0
"1990","COSTUME DESIGN","CYRANO DE BERGERAC",1
"1990","COSTUME DESIGN","DANCES WITH WOLVES",0
"1990","COSTUME DESIGN","DICK TRACY",0
"1990","COSTUME DESIGN","HAMLET",0
"1990","DIRECTING","DANCES WITH WOLVES",1
"1990","DIRECTING","THE GODFATHER, PART III",0
"1990","DIRECTING","GOOD FELLAS",0
"1990","DIRECTING","THE GRIFTERS",0
"1990","DIRECTING","REVERSAL OF FORTUNE",0
"1990","DOCUMENTARY (FEATURE)","AMERICAN DREAM",1
"1990","DOCUMENTARY (FEATURE)","BERKELEY IN THE SIXTIES",0
"1990","DOCUMENTARY (FEATURE)","BUILDING BOMBS",0
"1990","DOCUMENTARY (FEATURE)","FOREVER ACTIVISTS: STORIES FROM THE VETERANS OF THE ABRAHAM LINCOLN BRIGADE",0
"1990","DOCUMENTARY (FEATURE)","WALDO SALT: A SCREENWRITER'S JOURNEY",0
"1990","DOCUMENTARY (SHORT SUBJECT)","BURNING DOWN TOMORROW",0
"1990","DOCUMENTARY (SHORT SUBJECT)","CHIMPS: SO LIKE US",0
"1990","DOCUMENTARY (SHORT SUBJECT)","DAYS OF WAITING",1
"1990","DOCUMENTARY (SHORT SUBJECT)","JOURNEY INTO LIFE: THE WORLD OF THE UNBORN",0
"1990","DOCUMENTARY (SHORT SUBJECT)","ROSE KENNEDY: A LIFE TO REMEMBER",0
"1990","FILM EDITING","DANCES WITH WOLVES",1
"1990","FILM EDITING","GHOST",0
"1990","FILM EDITING","THE GODFATHER, PART III",0
"1990","FILM EDITING","GOOD FELLAS",0
"1990","FILM EDITING","THE HUNT FOR RED OCTOBER",0
"1990","MAKEUP","CYRANO DE BERGERAC",0
"1990","MAKEUP","DICK TRACY",1
"1990","MAKEUP","EDWARD SCISSORHANDS",0
"1990","MUSIC (SCORING)","AVALON",0
"1990","MUSIC (SCORING)","DANCES WITH WOLVES",1
"1990","MUSIC (SCORING)","GHOST",0
"1990","MUSIC (SCORING)","HAVANA",0
"1990","MUSIC (SCORING)","HOME ALONE",0
"1990","MUSIC (SONG)","YOUNG GUNS II",0
"1990","MUSIC (SONG)","POSTCARDS FROM THE EDGE",0
"1990","MUSIC (SONG)","THE GODFATHER, PART III",0
"1990","MUSIC (SONG)","HOME ALONE",0
"1990","MUSIC (SONG)","DICK TRACY",1
"1990","BEST PICTURE","AWAKENINGS",0
"1990","BEST PICTURE","DANCES WITH WOLVES",1
"1990","BEST PICTURE","GHOST",0
"1990","BEST PICTURE","THE GODFATHER, PART III",0
"1990","BEST PICTURE","GOOD FELLAS",0
"1990","SHORT FILM (ANIMATED)","CREATURE COMFORTS",1
"1990","SHORT FILM (ANIMATED)","A GRAND DAY OUT",0
"1990","SHORT FILM (ANIMATED)","GRASSHOPPERS (CAVALLETTE)",0
"1990","SHORT FILM (LIVE ACTION)","BRONX CHEERS",0
"1990","SHORT FILM (LIVE ACTION)","DEAR ROSIE",0
"1990","SHORT FILM (LIVE ACTION)","THE LUNCH DATE",1
"1990","SHORT FILM (LIVE ACTION)","SENZENI NA? (WHAT HAVE WE DONE?)",0
"1990","SHORT FILM (LIVE ACTION)","12:01 PM",0
"1990","SOUND","DANCES WITH WOLVES",1
"1990","SOUND","DAYS OF THUNDER",0
"1990","SOUND","DICK TRACY",0
"1990","SOUND","THE HUNT FOR RED OCTOBER",0
"1990","SOUND","TOTAL RECALL",0
"1990","SOUND EDITING","FLATLINERS",0
"1990","SOUND EDITING","THE HUNT FOR RED OCTOBER",1
"1990","SOUND EDITING","TOTAL RECALL",0
"1990","VISUAL EFFECTS","TOTAL RECALL",1
"1990","WRITING","AWAKENINGS",0
"1990","WRITING","DANCES WITH WOLVES",1
"1990","WRITING","GOOD FELLAS",0
"1990","WRITING","THE GRIFTERS",0
"1990","WRITING","REVERSAL OF FORTUNE",0
"1990","WRITING","ALICE",0
"1990","WRITING","AVALON",0
"1990","WRITING","GHOST",1
"1990","WRITING","GREEN CARD",0
"1990","WRITING","METROPOLITAN",0
"1989","ACTOR -- LEADING ROLE","HENRY V",0
"1989","ACTOR -- LEADING ROLE","BORN ON THE FOURTH OF JULY",0
"1989","ACTOR -- LEADING ROLE","MY LEFT FOOT",1
"1989","ACTOR -- LEADING ROLE","DRIVING MISS DAISY",0
"1989","ACTOR -- LEADING ROLE","DEAD POETS SOCIETY",0
"1989","ACTOR -- SUPPORTING ROLE","DO THE RIGHT THING",0
"1989","ACTOR -- SUPPORTING ROLE","DRIVING MISS DAISY",0
"1989","ACTOR -- SUPPORTING ROLE","A DRY WHITE SEASON",0
"1989","ACTOR -- SUPPORTING ROLE","CRIMES AND MISDEMEANORS",0
"1989","ACTOR -- SUPPORTING ROLE","GLORY",1
"1989","ACTRESS -- LEADING ROLE","CAMILLE CLAUDEL",0
"1989","ACTRESS -- LEADING ROLE","SHIRLEY VALENTINE",0
"1989","ACTRESS -- LEADING ROLE","MUSIC BOX",0
"1989","ACTRESS -- LEADING ROLE","THE FABULOUS BAKER BOYS",0
"1989","ACTRESS -- LEADING ROLE","DRIVING MISS DAISY",1
"1989","ACTRESS -- SUPPORTING ROLE","MY LEFT FOOT",1
"1989","ACTRESS -- SUPPORTING ROLE","ENEMIES, A LOVE STORY",0
"1989","ACTRESS -- SUPPORTING ROLE","ENEMIES, A LOVE STORY",0
"1989","ACTRESS -- SUPPORTING ROLE","STEEL MAGNOLIAS",0
"1989","ACTRESS -- SUPPORTING ROLE","PARENTHOOD",0
"1989","ART DIRECTION","THE ABYSS",0
"1989","ART DIRECTION","THE ADVENTURES OF BARON MUNCHAUSEN",0
"1989","ART DIRECTION","BATMAN",1
"1989","ART DIRECTION","DRIVING MISS DAISY",0
"1989","ART DIRECTION","GLORY",0
"1989","CINEMATOGRAPHY","THE ABYSS",0
"1989","CINEMATOGRAPHY","BLAZE",0
"1989","CINEMATOGRAPHY","BORN ON THE FOURTH OF JULY",0
"1989","CINEMATOGRAPHY","THE FABULOUS BAKER BOYS",0
"1989","CINEMATOGRAPHY","GLORY",1
"1989","COSTUME DESIGN","THE ADVENTURES OF BARON MUNCHAUSEN",0
"1989","COSTUME DESIGN","DRIVING MISS DAISY",0
"1989","COSTUME DESIGN","HARLEM NIGHTS",0
"1989","COSTUME DESIGN","HENRY V",1
"1989","COSTUME DESIGN","VALMONT",0
"1989","DIRECTING","BORN ON THE FOURTH OF JULY",1
"1989","DIRECTING","CRIMES AND MISDEMEANORS",0
"1989","DIRECTING","DEAD POETS SOCIETY",0
"1989","DIRECTING","HENRY V",0
"1989","DIRECTING","MY LEFT FOOT",0
"1989","DOCUMENTARY (FEATURE)","ADAM CLAYTON POWELL",0
"1989","DOCUMENTARY (FEATURE)","COMMON THREADS: STORIES FROM THE QUILT",1
"1989","DOCUMENTARY (FEATURE)","CRACK USA: COUNTY UNDER SIEGE",0
"1989","DOCUMENTARY (FEATURE)","FOR ALL MANKIND",0
"1989","DOCUMENTARY (FEATURE)","SUPER CHIEF: THE LIFE AND LEGACY OF EARL WARREN",0
"1989","DOCUMENTARY (SHORT SUBJECT)","FINE FOOD, FINE PASTRIES, OPEN 6 TO 9",0
"1989","DOCUMENTARY (SHORT SUBJECT)","THE JOHNSTOWN FLOOD",1
"1989","DOCUMENTARY (SHORT SUBJECT)","YAD VASHEM: PRESERVING THE PAST TO ENSURE THE FUTURE",0
"1989","FILM EDITING","THE BEAR",0
"1989","FILM EDITING","BORN ON THE FOURTH OF JULY",1
"1989","FILM EDITING","DRIVING MISS DAISY",0
"1989","FILM EDITING","THE FABULOUS BAKER BOYS",0
"1989","FILM EDITING","GLORY",0
"1989","MAKEUP","THE ADVENTURES OF BARON MUNCHAUSEN",0
"1989","MAKEUP","DAD",0
"1989","MAKEUP","DRIVING MISS DAISY",1
"1989","MUSIC (SCORING)","BORN ON THE FOURTH OF JULY",0
"1989","MUSIC (SCORING)","THE FABULOUS BAKER BOYS",0
"1989","MUSIC (SCORING)","FIELD OF DREAMS",0
"1989","MUSIC (SCORING)","INDIANA JONES AND THE LAST CRUSADE",0
"1989","MUSIC (SCORING)","THE LITTLE MERMAID",1
"1989","MUSIC (SONG)","CHANCES ARE",0
"1989","MUSIC (SONG)","SHIRLEY VALENTINE",0
"1989","MUSIC (SONG)","PARENTHOOD",0
"1989","MUSIC (SONG)","THE LITTLE MERMAID",0
"1989","MUSIC (SONG)","THE LITTLE MERMAID",1
"1989","BEST PICTURE","BORN ON THE FOURTH OF JULY",0
"1989","BEST PICTURE","DEAD POETS SOCIETY",0
"1989","BEST PICTURE","DRIVING MISS DAISY",1
"1989","BEST PICTURE","FIELD OF DREAMS",0
"1989","BEST PICTURE","MY LEFT FOOT",0
"1989","SHORT FILM (ANIMATED)","BALANCE",1
"1989","SHORT FILM (ANIMATED)","THE COW",0
"1989","SHORT FILM (ANIMATED)","THE HILL FARM",0
"1989","SHORT FILM (LIVE ACTION)","AMAZON DIARY",0
"1989","SHORT FILM (LIVE ACTION)","THE CHILDEATER",0
"1989","SHORT FILM (LIVE ACTION)","WORK EXPERIENCE",1
"1989","SOUND","THE ABYSS",0
"1989","SOUND","BLACK RAIN",0
"1989","SOUND","BORN ON THE FOURTH OF JULY",0
"1989","SOUND","GLORY",1
"1989","SOUND","INDIANA JONES AND THE LAST CRUSADE",0
"1989","SOUND EDITING","BLACK RAIN",0
"1989","SOUND EDITING","INDIANA JONES AND THE LAST CRUSADE",1
"1989","SOUND EDITING","LETHAL WEAPON 2",0
"1989","VISUAL EFFECTS","THE ABYSS",1
"1989","VISUAL EFFECTS","THE ADVENTURES OF BARON MUNCHAUSEN",0
"1989","VISUAL EFFECTS","BACK TO THE FUTURE PART II",0
"1989","WRITING","BORN ON THE FOURTH OF JULY",0
"1989","WRITING","DRIVING MISS DAISY",1
"1989","WRITING","ENEMIES, A LOVE STORY",0
"1989","WRITING","FIELD OF DREAMS",0
"1989","WRITING","MY LEFT FOOT",0
"1989","WRITING","CRIMES AND MISDEMEANORS",0
"1989","WRITING","DEAD POETS SOCIETY",1
"1989","WRITING","DO THE RIGHT THING",0
"1989","WRITING","SEX, LIES, AND VIDEOTAPE",0
"1989","WRITING","WHEN HARRY MET SALLY...",0
"1988","ACTOR -- LEADING ROLE","MISSISSIPPI BURNING",0
"1988","ACTOR -- LEADING ROLE","BIG",0
"1988","ACTOR -- LEADING ROLE","RAIN MAN",1
"1988","ACTOR -- LEADING ROLE","STAND AND DELIVER",0
"1988","ACTOR -- LEADING ROLE","PELLE THE CONQUEROR",0
"1988","ACTOR -- SUPPORTING ROLE","LITTLE DORRIT",0
"1988","ACTOR -- SUPPORTING ROLE","A FISH CALLED WANDA",1
"1988","ACTOR -- SUPPORTING ROLE","TUCKER THE MAN AND HIS DREAM",0
"1988","ACTOR -- SUPPORTING ROLE","RUNNING ON EMPTY",0
"1988","ACTOR -- SUPPORTING ROLE","MARRIED TO THE MOB",0
"1988","ACTRESS -- LEADING ROLE","DANGEROUS LIAISONS",0
"1988","ACTRESS -- LEADING ROLE","THE ACCUSED",1
"1988","ACTRESS -- LEADING ROLE","WORKING GIRL",0
"1988","ACTRESS -- LEADING ROLE","A CRY IN THE DARK",0
"1988","ACTRESS -- LEADING ROLE","GORILLAS IN THE MIST",0
"1988","ACTRESS -- SUPPORTING ROLE","WORKING GIRL",0
"1988","ACTRESS -- SUPPORTING ROLE","THE ACCIDENTAL TOURIST",1
"1988","ACTRESS -- SUPPORTING ROLE","MISSISSIPPI BURNING",0
"1988","ACTRESS -- SUPPORTING ROLE","DANGEROUS LIAISONS",0
"1988","ACTRESS -- SUPPORTING ROLE","WORKING GIRL",0
"1988","ANIMATED FEATURE FILM","ROGER RABBIT",1
"1988","ART DIRECTION","BEACHES",0
"1988","ART DIRECTION","DANGEROUS LIAISONS",1
"1988","ART DIRECTION","RAIN MAN",0
"1988","ART DIRECTION","TUCKER THE MAN AND HIS DREAM",0
"1988","ART DIRECTION","WHO FRAMED ROGER RABBIT",0
"1988","CINEMATOGRAPHY","MISSISSIPPI BURNING",1
"1988","CINEMATOGRAPHY","RAIN MAN",0
"1988","CINEMATOGRAPHY","TEQUILA SUNRISE",0
"1988","CINEMATOGRAPHY","THE UNBEARABLE LIGHTNESS OF BEING",0
"1988","CINEMATOGRAPHY","WHO FRAMED ROGER RABBIT",0
"1988","COSTUME DESIGN","COMING TO AMERICA",0
"1988","COSTUME DESIGN","DANGEROUS LIAISONS",1
"1988","COSTUME DESIGN","A HANDFUL OF DUST",0
"1988","COSTUME DESIGN","SUNSET",0
"1988","COSTUME DESIGN","TUCKER THE MAN AND HIS DREAM",0
"1988","DIRECTING","A FISH CALLED WANDA",0
"1988","DIRECTING","THE LAST TEMPTATION OF CHRIST",0
"1988","DIRECTING","MISSISSIPPI BURNING",0
"1988","DIRECTING","RAIN MAN",1
"1988","DIRECTING","WORKING GIRL",0
"1988","DOCUMENTARY (FEATURE)","THE CRY OF REASON - BEYERS NAUDÉ: AN AFRIKANER SPEAKS OUT",0
"1988","DOCUMENTARY (FEATURE)","HOTEL TERMINUS: THE LIFE AND TIMES OF KLAUS BARBIE",1
"1988","DOCUMENTARY (FEATURE)","LET'S GET LOST",0
"1988","DOCUMENTARY (FEATURE)","PROMISES TO KEEP",0
"1988","DOCUMENTARY (FEATURE)","WHO KILLED VINCENT CHIN?",0
"1988","DOCUMENTARY (SHORT SUBJECT)","THE CHILDREN'S STOREFRONT",0
"1988","DOCUMENTARY (SHORT SUBJECT)","FAMILY GATHERING",0
"1988","DOCUMENTARY (SHORT SUBJECT)","GANG COPS",0
"1988","DOCUMENTARY (SHORT SUBJECT)","PORTRAIT OF IMOGEN",0
"1988","DOCUMENTARY (SHORT SUBJECT)","YOU DON'T HAVE TO DIE",1
"1988","FILM EDITING","DIE HARD",0
"1988","FILM EDITING","GORILLAS IN THE MIST",0
"1988","FILM EDITING","MISSISSIPPI BURNING",0
"1988","FILM EDITING","RAIN MAN",0
"1988","FILM EDITING","WHO FRAMED ROGER RABBIT",1
"1988","MAKEUP","BEETLEJUICE",1
"1988","MAKEUP","COMING TO AMERICA",0
"1988","MAKEUP","SCROOGED",0
"1988","MUSIC (SCORING)","THE ACCIDENTAL TOURIST",0
"1988","MUSIC (SCORING)","DANGEROUS LIAISONS",0
"1988","MUSIC (SCORING)","GORILLAS IN THE MIST",0
"1988","MUSIC (SCORING)","THE MILAGRO BEANFIELD WAR",1
"1988","MUSIC (SCORING)","RAIN MAN",0
"1988","MUSIC (SONG)","BAGDAD CAFE",0
"1988","MUSIC (SONG)","WORKING GIRL",1
"1988","MUSIC (SONG)","BUSTER",0
"1988","BEST PICTURE","THE ACCIDENTAL TOURIST",0
"1988","BEST PICTURE","DANGEROUS LIAISONS",0
"1988","BEST PICTURE","MISSISSIPPI BURNING",0
"1988","BEST PICTURE","RAIN MAN",1
"1988","BEST PICTURE","WORKING GIRL",0
"1988","SHORT FILM (ANIMATED)","THE CAT CAME BACK",0
"1988","SHORT FILM (ANIMATED)","TECHNOLOGICAL THREAT",0
"1988","SHORT FILM (ANIMATED)","TIN TOY",1
"1988","SHORT FILM (LIVE ACTION)","THE APPOINTMENTS OF DENNIS JENNINGS",1
"1988","SHORT FILM (LIVE ACTION)","CADILLAC DREAMS",0
"1988","SHORT FILM (LIVE ACTION)","GULLAH TALES",0
"1988","SOUND","BIRD",1
"1988","SOUND","DIE HARD",0
"1988","SOUND","GORILLAS IN THE MIST",0
"1988","SOUND","MISSISSIPPI BURNING",0
"1988","SOUND","WHO FRAMED ROGER RABBIT",0
"1988","SOUND EDITING","DIE HARD",0
"1988","SOUND EDITING","WHO FRAMED ROGER RABBIT",1
"1988","SOUND EDITING","WILLOW",0
"1988","VISUAL EFFECTS","DIE HARD",0
"1988","VISUAL EFFECTS","WHO FRAMED ROGER RABBIT",1
"1988","VISUAL EFFECTS","WILLOW",0
"1988","WRITING","THE ACCIDENTAL TOURIST",0
"1988","WRITING","DANGEROUS LIAISONS",1
"1988","WRITING","GORILLAS IN THE MIST",0
"1988","WRITING","LITTLE DORRIT",0
"1988","WRITING","THE UNBEARABLE LIGHTNESS OF BEING",0
"1988","WRITING","BIG",0
"1988","WRITING","BULL DURHAM",0
"1988","WRITING","A FISH CALLED WANDA",0
"1988","WRITING","RAIN MAN",1
"1988","WRITING","RUNNING ON EMPTY",0
"1987","ACTOR -- LEADING ROLE","WALL STREET",1
"1987","ACTOR -- LEADING ROLE","BROADCAST NEWS",0
"1987","ACTOR -- LEADING ROLE","DARK EYES",0
"1987","ACTOR -- LEADING ROLE","IRONWEED",0
"1987","ACTOR -- LEADING ROLE","GOOD MORNING, VIETNAM",0
"1987","ACTOR -- SUPPORTING ROLE","BROADCAST NEWS",0
"1987","ACTOR -- SUPPORTING ROLE","THE UNTOUCHABLES",1
"1987","ACTOR -- SUPPORTING ROLE","STREET SMART",0
"1987","ACTOR -- SUPPORTING ROLE","MOONSTRUCK",0
"1987","ACTOR -- SUPPORTING ROLE","CRY FREEDOM",0
"1987","ACTRESS -- LEADING ROLE","MOONSTRUCK",1
"1987","ACTRESS -- LEADING ROLE","FATAL ATTRACTION",0
"1987","ACTRESS -- LEADING ROLE","BROADCAST NEWS",0
"1987","ACTRESS -- LEADING ROLE","ANNA",0
"1987","ACTRESS -- LEADING ROLE","IRONWEED",0
"1987","ACTRESS -- SUPPORTING ROLE","GABY - A TRUE STORY",0
"1987","ACTRESS -- SUPPORTING ROLE","FATAL ATTRACTION",0
"1987","ACTRESS -- SUPPORTING ROLE","MOONSTRUCK",1
"1987","ACTRESS -- SUPPORTING ROLE","THROW MOMMA FROM THE TRAIN",0
"1987","ACTRESS -- SUPPORTING ROLE","THE WHALES OF AUGUST",0
"1987","ART DIRECTION","EMPIRE OF THE SUN",0
"1987","ART DIRECTION","HOPE AND GLORY",0
"1987","ART DIRECTION","THE LAST EMPEROR",1
"1987","ART DIRECTION","RADIO DAYS",0
"1987","ART DIRECTION","THE UNTOUCHABLES",0
"1987","CINEMATOGRAPHY","BROADCAST NEWS",0
"1987","CINEMATOGRAPHY","EMPIRE OF THE SUN",0
"1987","CINEMATOGRAPHY","HOPE AND GLORY",0
"1987","CINEMATOGRAPHY","THE LAST EMPEROR",1
"1987","CINEMATOGRAPHY","MATEWAN",0
"1987","COSTUME DESIGN","THE DEAD",0
"1987","COSTUME DESIGN","EMPIRE OF THE SUN",0
"1987","COSTUME DESIGN","THE LAST EMPEROR",1
"1987","COSTUME DESIGN","MAURICE",0
"1987","COSTUME DESIGN","THE UNTOUCHABLES",0
"1987","DIRECTING","FATAL ATTRACTION",0
"1987","DIRECTING","HOPE AND GLORY",0
"1987","DIRECTING","THE LAST EMPEROR",1
"1987","DIRECTING","MOONSTRUCK",0
"1987","DIRECTING","MY LIFE AS A DOG",0
"1987","DOCUMENTARY (FEATURE)","EYES ON THE PRIZE: AMERICA'S CIVIL RIGHTS YEARS/BRIDGE TO FREEDOM 1965",0
"1987","DOCUMENTARY (FEATURE)","HELLFIRE: A JOURNEY FROM HIROSHIMA",0
"1987","DOCUMENTARY (FEATURE)","RADIO BIKINI",0
"1987","DOCUMENTARY (FEATURE)","A STITCH FOR TIME",0
"1987","DOCUMENTARY (FEATURE)","THE TEN-YEAR LUNCH: THE WIT AND LEGEND OF THE ALGONQUIN ROUND TABLE",1
"1987","DOCUMENTARY (SHORT SUBJECT)","FRANCES STELOFF: MEMOIRS OF A BOOKSELLER",0
"1987","DOCUMENTARY (SHORT SUBJECT)","IN THE WEE WEE HOURS...",0
"1987","DOCUMENTARY (SHORT SUBJECT)","LANGUAGE SAYS IT ALL",0
"1987","DOCUMENTARY (SHORT SUBJECT)","SILVER INTO GOLD",0
"1987","DOCUMENTARY (SHORT SUBJECT)","YOUNG AT HEART",1
"1987","FILM EDITING","BROADCAST NEWS",0
"1987","FILM EDITING","EMPIRE OF THE SUN",0
"1987","FILM EDITING","FATAL ATTRACTION",0
"1987","FILM EDITING","THE LAST EMPEROR",1
"1987","FILM EDITING","ROBOCOP",0
"1987","MAKEUP","HAPPY NEW YEAR",0
"1987","MAKEUP","HARRY AND THE HENDERSONS",1
"1987","MUSIC (SCORING)","CRY FREEDOM",0
"1987","MUSIC (SCORING)","EMPIRE OF THE SUN",0
"1987","MUSIC (SCORING)","THE LAST EMPEROR",1
"1987","MUSIC (SCORING)","THE UNTOUCHABLES",0
"1987","MUSIC (SCORING)","THE WITCHES OF EASTWICK",0
"1987","MUSIC (SONG)","CRY FREEDOM",0
"1987","MUSIC (SONG)","DIRTY DANCING",1
"1987","MUSIC (SONG)","MANNEQUIN",0
"1987","MUSIC (SONG)","BEVERLY HILLS COP II",0
"1987","MUSIC (SONG)","THE PRINCESS BRIDE",0
"1987","BEST PICTURE","BROADCAST NEWS",0
"1987","BEST PICTURE","FATAL ATTRACTION",0
"1987","BEST PICTURE","HOPE AND GLORY",0
"1987","BEST PICTURE","THE LAST EMPEROR",1
"1987","BEST PICTURE","MOONSTRUCK",0
"1987","SHORT FILM (ANIMATED)","GEORGE AND ROSEMARY",0
"1987","SHORT FILM (ANIMATED)","THE MAN WHO PLANTED TREES",1
"1987","SHORT FILM (ANIMATED)","YOUR FACE",0
"1987","SHORT FILM (LIVE ACTION)","MAKING WAVES",0
"1987","SHORT FILM (LIVE ACTION)","RAY'S MALE HETEROSEXUAL DANCE HALL",1
"1987","SHORT FILM (LIVE ACTION)","SHOESHINE",0
"1987","SOUND","EMPIRE OF THE SUN",0
"1987","SOUND","THE LAST EMPEROR",1
"1987","SOUND","LETHAL WEAPON",0
"1987","SOUND","ROBOCOP",0
"1987","SOUND","THE WITCHES OF EASTWICK",0
"1987","SOUND EDITING","ROBOCOP",1
"1987","VISUAL EFFECTS","INNERSPACE",1
"1987","VISUAL EFFECTS","PREDATOR",0
"1987","WRITING","THE DEAD",0
"1987","WRITING","FATAL ATTRACTION",0
"1987","WRITING","FULL METAL JACKET",0
"1987","WRITING","THE LAST EMPEROR",1
"1987","WRITING","MY LIFE AS A DOG",0
"1987","WRITING","AU REVOIR LES ENFANTS (GOODBYE, CHILDREN)",0
"1987","WRITING","BROADCAST NEWS",0
"1987","WRITING","HOPE AND GLORY",0
"1987","WRITING","MOONSTRUCK",1
"1987","WRITING","RADIO DAYS",0
"1986","ACTOR -- LEADING ROLE","'ROUND MIDNIGHT",0
"1986","ACTOR -- LEADING ROLE","MONA LISA",0
"1986","ACTOR -- LEADING ROLE","CHILDREN OF A LESSER GOD",0
"1986","ACTOR -- LEADING ROLE","THE COLOR OF MONEY",1
"1986","ACTOR -- LEADING ROLE","SALVADOR",0
"1986","ACTOR -- SUPPORTING ROLE","PLATOON",0
"1986","ACTOR -- SUPPORTING ROLE","HANNAH AND HER SISTERS",1
"1986","ACTOR -- SUPPORTING ROLE","PLATOON",0
"1986","ACTOR -- SUPPORTING ROLE","A ROOM WITH A VIEW",0
"1986","ACTOR -- SUPPORTING ROLE","HOOSIERS",0
"1986","ACTRESS -- LEADING ROLE","THE MORNING AFTER",0
"1986","ACTRESS -- LEADING ROLE","CHILDREN OF A LESSER GOD",1
"1986","ACTRESS -- LEADING ROLE","CRIMES OF THE HEART",0
"1986","ACTRESS -- LEADING ROLE","PEGGY SUE GOT MARRIED",0
"1986","ACTRESS -- LEADING ROLE","ALIENS",0
"1986","ACTRESS -- SUPPORTING ROLE","CRIMES OF THE HEART",0
"1986","ACTRESS -- SUPPORTING ROLE","CHILDREN OF A LESSER GOD",0
"1986","ACTRESS -- SUPPORTING ROLE","THE COLOR OF MONEY",0
"1986","ACTRESS -- SUPPORTING ROLE","A ROOM WITH A VIEW",0
"1986","ACTRESS -- SUPPORTING ROLE","HANNAH AND HER SISTERS",1
"1986","ART DIRECTION","ALIENS",0
"1986","ART DIRECTION","THE COLOR OF MONEY",0
"1986","ART DIRECTION","HANNAH AND HER SISTERS",0
"1986","ART DIRECTION","THE MISSION",0
"1986","ART DIRECTION","A ROOM WITH A VIEW",1
"1986","CINEMATOGRAPHY","THE MISSION",1
"1986","CINEMATOGRAPHY","PEGGY SUE GOT MARRIED",0
"1986","CINEMATOGRAPHY","PLATOON",0
"1986","CINEMATOGRAPHY","A ROOM WITH A VIEW",0
"1986","CINEMATOGRAPHY","STAR TREK IV: THE VOYAGE HOME",0
"1986","COSTUME DESIGN","THE MISSION",0
"1986","COSTUME DESIGN","OTELLO",0
"1986","COSTUME DESIGN","PEGGY SUE GOT MARRIED",0
"1986","COSTUME DESIGN","PIRATES",0
"1986","COSTUME DESIGN","A ROOM WITH A VIEW",1
"1986","DIRECTING","BLUE VELVET",0
"1986","DIRECTING","HANNAH AND HER SISTERS",0
"1986","DIRECTING","THE MISSION",0
"1986","DIRECTING","PLATOON",1
"1986","DIRECTING","A ROOM WITH A VIEW",0
"1986","DOCUMENTARY (FEATURE)","ARTIE SHAW: TIME IS ALL YOU'VE GOT",1
"1986","DOCUMENTARY (FEATURE)","CHILE: HASTA CUANDO?",0
"1986","DOCUMENTARY (FEATURE)","DOWN AND OUT IN AMERICA",1
"1986","DOCUMENTARY (FEATURE)","ISAAC IN AMERICA: A JOURNEY WITH ISAAC BASHEVIS SINGER",0
"1986","DOCUMENTARY (FEATURE)","WITNESS TO APARTHEID",0
"1986","DOCUMENTARY (SHORT SUBJECT)","DEBONAIR DANCERS",0
"1986","DOCUMENTARY (SHORT SUBJECT)","THE MASTERS OF DISASTER",0
"1986","DOCUMENTARY (SHORT SUBJECT)","RED GROOMS: SUNFLOWER IN A HOTHOUSE",0
"1986","DOCUMENTARY (SHORT SUBJECT)","SAM",0
"1986","DOCUMENTARY (SHORT SUBJECT)","WOMEN--FOR AMERICA, FOR THE WORLD",1
"1986","FILM EDITING","ALIENS",0
"1986","FILM EDITING","HANNAH AND HER SISTERS",0
"1986","FILM EDITING","THE MISSION",0
"1986","FILM EDITING","PLATOON",1
"1986","FILM EDITING","TOP GUN",0
"1986","MAKEUP","THE CLAN OF THE CAVE BEAR",0
"1986","MAKEUP","THE FLY",1
"1986","MAKEUP","LEGEND",0
"1986","MUSIC (SCORING)","ALIENS",0
"1986","MUSIC (SCORING)","HOOSIERS",0
"1986","MUSIC (SCORING)","THE MISSION",0
"1986","MUSIC (SCORING)","'ROUND MIDNIGHT",1
"1986","MUSIC (SCORING)","STAR TREK IV: THE VOYAGE HOME",0
"1986","MUSIC (SONG)","THE KARATE KID PART II",0
"1986","MUSIC (SONG)","THAT'S LIFE",0
"1986","MUSIC (SONG)","LITTLE SHOP OF HORRORS",0
"1986","MUSIC (SONG)","AN AMERICAN TAIL",0
"1986","MUSIC (SONG)","TOP GUN",1
"1986","BEST PICTURE","CHILDREN OF A LESSER GOD",0
